NCR (National Capital Region),District,20th Congress,19th congress,18th Congress,17th Congress,16th Congress,15th Congress,14th Congress,13th Congress,12th Congress,11th Congress,10th Congress,9th Congress,8th Congress
Region VII (Central Visayas),"Bohol, 3rd District","Tutor, Kristine Alexie Besas ","Tutor, Kristine Alexie Besas ","Tutor, Kristine Alexie ""Lexie"" Besas","Yap, Arthur ""Art"" Cua","Yap, Arthur ""Art"" Cua","Yap, Arthur ""Art"" Cua","Jala, Adam Relson Limbago","Jala, Eladio Manligues","Jala, Eladio Manligues","Jala, Eladio Manligues","Zarraga, Isidro ""Totoy"" Clarin","Zarraga, Isidro ""Totoy"" Clarin","Zarraga, Isidro ""Totoy"" Clarin"
Region IV-B (MIMAROPA),"Oriental Mindoro, 2nd District","Umali, Alfonso Jr. ""PA"" Villar","Umali, Alfonso Jr. ""PA"" Villar","Umali, Alfonso Jr. ""PA"" Villar","Umali, Reynaldo Villar","Umali, Reynaldo Villar","Umali, Reynaldo Villar","Umali, Alfonso Jr. ""PA"" Villar","Umali, Alfonso Jr. ""PA"" Villar","Umali, Alfonso Jr. ""PA"" Villar","Andaya, Manuel ""Manny"" G.","Punzalan, Jesus M.","Punzalan, Jesus M.","Punzalan, Jesus M."
Region X (Northern Mindanao),"Misamis Oriental, 1st District","Unabia, Christian S.","Unabia, Christian S.","Unabia, Christian S.","Unabia, Peter M.","Unabia, Peter M.","Unabia, Peter M.","Lagbas, Danilo P.","Lagbas, Danilo P.","Moreno, Oscar ""Oca"" Seriña","Moreno, Oscar ""Oca"" Seriña","Cezar, Homobono T.","Cezar, Homobono T.","Pelaez, Icasio A."
Region XI (Davao Region),"Davao City, 3rd District","Ungab, Isidro ""Sid"" T.","Ungab, Isidro ""Sid"" T.","Ungab, Isidro ""Sid"" T.","Ungab, Alberto ""Abet"" T.","Ungab, Isidro ""Sid"" T.","Ungab, Isidro ""Sid"" T.","Ungab, Isidro ""Sid"" T.","Lopez, Ruy Elias C.","Lopez, Ruy Elias C.","Lopez, Ruy Elias C.","Lopez, Elias B.","Lopez, Elias B.","Santos, Luis T."
Region IX (Zamboanga Peninsula),"Zamboanga del Norte, 1st District","Uy, Roberto ""PinPin""","Uy, Roberto ""PinPin""","Jalosjos, Romeo Jr. ""Jon-jon"" M.","Jalosjos, Seth Frederick ""Bullet"" Pal","Jalosjos, Seth Frederick ""Bullet"" Pal","Jalosjos, Seth Frederick ""Bullet"" Pal","Jalosjos-Carreon, Cecilia Garcia","Jalosjos-Carreon, Cecilia Garcia","Jalosjos, Romeo Sr. ""Nonong"" Garcia; 
Jalosjos-Carreon, Cecilia Garcia","Jalosjos, Romeo Sr. ""Nonong"" Garcia","Jalosjos, Romeo Sr. ""Nonong"" Garcia","Adasa, Artemio Jr. A.","Adasa, Artemio Jr. A."
NCR (National Capital Region),"Manila, 2nd District","Valeriano, Rolando","Valeriano, Rolando","Valeriano, Rolando M.","Lopez, Carlo V.","Lopez, Carlo V.","Lopez, Carlo V.","Lopez, Jaime C.","Lopez, Jaime C.","Lopez, Jaime C.","Ponce, Nestor Jr. C.","Lopez, Jaime C.","Lopez, Jaime C.","Lopez, Jaime C."
Region VI (Western Visayas),"Negros Occidental, 1st District","Valmayor, Gerardo Jr. ""Ginggo"" Puey","Valmayor, Gerardo Jr. ""Ginggo"" Puey","Valmayor, Gerardo Jr. P.","Yap, Melecio Jr. ""Beboy"" J.","Ledesma, Julio IV ""Jules"" A.","Ledesma, Julio IV ""Jules"" A.","Ledesma, Julio IV ""Jules"" A.","Carmona, Tranquilino Bautista","Ledesma, Julio IV ""Jules"" A.","Ledesma, Julio IV ""Jules"" A.","Ledesma, Julio IV ""Jules"" A.","Carmona, Tranquilino Bautista","Laguda, Salvador S."
NCR (National Capital Region),"Quezon City, 5th District","Vargas, Patrick Michael ""PM"" Dela Cruz","Vargas, Patrick Michael ""PM"" Dela Cruz","Vargas, Alfredo Paolo III Dumlao","Vargas, Alfredo Paolo III Dumlao","Vargas, Alfredo Paolo III Dumlao",,,,,,,,
Region IV-B (MIMAROPA),"Marinduque, Lone District","Salvacion, Reynaldo P.","Velasco, Lord Allan Jay Quinto","Velasco, Lord Allan Jay Quinto","Velasco, Lord Allan Jay Quinto","Reyes, Regina Ongsiako; 
Velasco, Lord Allan Jay Quinto","Velasco, Lord Allan Jay Quinto","Reyes, Carmencita Ongsiako","Reyes, Edmundo Jr. Ongsiako","Reyes, Edmundo Jr. Ongsiako","Reyes, Edmundo Jr. Ongsiako","Reyes, Carmencita Ongsiako","Reyes, Carmencita Ongsiako","Reyes, Carmencita Ongsiako"
Region III (Central Luzon),"Nueva Ecija, 3rd District","Vergara, Julius Cesar ""Jay"" ","Vergara, Rosanna ""Ria"" V.","Vergara, Rosanna ""Ria"" V.","Vergara, Rosanna ""Ria"" V.","Umali, Czarina ""Cherry"" Domingo","Umali, Czarina ""Cherry"" Domingo","Umali, Czarina ""Cherry"" Domingo","Umali, Aurelio ""Oyie"" Matias","Umali, Aurelio ""Oyie"" Matias","Fajardo, Pacifico ""Rico"" M.","Fajardo, Pacifico ""Rico"" M.","Fajardo, Pacifico ""Rico"" M.","Concepcion, Hermogenes Jr. D."
Region VII (Central Visayas),"Siquijor, Lone District","Villa, Zaldy ""Jecoy"" Samson","Villa, Zaldy ""Jecoy"" Samson","Villa, Jake Vincent","Rocamora, Ramon Vicente Antonio ""Rav"" M.","Pernes, Marie Anne Serrano","Fua, Orlando Sr. Boncawel","Fua, Orlando Sr. Boncawel","Fua, Orlando Jr. ""Shane"" Anoos","Fua, Orlando Jr. ""Shane"" Anoos","Fua, Orlando Jr. ""Shane"" Anoos","Fua, Orlando Sr. Boncawel","Fua, Orlando Sr. Boncawel","Fua, Orlando Sr. Boncawel"
Region V (Bicol Region),"Camarines Sur, 2nd District","Villafuerte, Vicnezo Renato Luigi R.","Villafuerte, Luis Raymund Jr. ""LRay"" Fuerte","Villafuerte, Luis Raymund Jr. ""LRay"" Favis","Villafuerte, Luis Raymund Jr. ""LRay"" Favis","Arroyo, Diosdado Ignacio Jose Maria ""Dato"" Macapagal","Arroyo, Diosdado Ignacio Jose Maria ""Dato"" Macapagal","Villafuerte, Luis Raymund Jr. ""LRay"" Favis","Villafuerte, Luis Raymund Jr. ""LRay"" Favis","Roco, Sulpicio Jr. Sagarbarria","Jacob, Jaime De los Santos","San Buenaventura, Leopoldo E.","Baguio, Celso O.","Roco, Raul Sagarbarria"
Region V (Bicol Region),"Camarines Sur, 5th District","Villafuerte, Miguel Luis ""MIgz"" Reyes","Villafuerte, Miguel Luis ""MIgz"" Reyes","Fortuno, Jocelyn F.","Fortuno, Salvio Balera","Fortuno, Salvio Balera","Fortuno, Salvio Balera",,,,,,,
NCR (National Capital Region),"Las Piñas City, Lone District","Santos, Mark Anthony G.","Villar, Camille A.","Villar, Camille A.","Villar, Mark Aguilar","Villar, Mark Aguilar","Villar, Mark Aguilar","Villar, Cynthia Aguilar","Villar, Cynthia Aguilar","Villar, Cynthia Aguilar","Manuel Jr. ""Manny"" Bamba Villar",,,
Region III (Central Luzon),"Bulacan, 4th District","Villarica, Linabelle Ruth ""LV"" Ramos","Villarica, Linabelle Ruth ""LV"" Ramos","Villarica, Henry R.","Villarica, Linabelle Ruth R.","Villarica, Linabelle Ruth R.","Villarica, Linabelle Ruth R.","Nicolas, Reynila Gustavo","Nicolas, Reynila Gustavo","Nicolas, Reynila Gustavo","Sarmiento, Angelito Monsura","Sarmiento, Angelito Monsura","Sarmiento, Angelito Monsura","Mercado, Rogaciano Mercado"
Region III (Central Luzon),"Nueva Ecija, 2nd District","Salvador, Mario ""Kokoy"" Ong","Violago, Joseph Gilbert ""Gigi"" Feliciano","Violago, Micaela S.","Violago, Micaela S.","Violago, Joseph Gilbert F.","Violago, Joseph Gilbert F.","Violago, Joseph Gilbert F.","Violago, Eleuterio R.","Violago, Eleuterio R.","Garcia, Simeon Jr. E.","Violago, Eleuterio R.","Violago, Eleuterio R.","Garcia, Simeon Jr. E."
Region III (Central Luzon),"Tarlac, 2nd District","Angeles, Maria Cristina C.","Yap, Christian Tell ""CY"" Areno""","Yap, Victor A.","Yap, Victor A.","Yap, Susan A.","Yap, Susan A.","Yap, Jose ""Aping"" V.","Aquino, Benigno Simeon III ""Noynoy"" Cojuangco","Aquino, Benigno Simeon III ""Noynoy"" Cojuangco","Aquino, Benigno Simeon III ""Noynoy"" Cojuangco","Yap, Jose ""Aping"" V.","Yap, Jose ""Aping"" V.","Yap, Jose ""Aping"" V."
Region VIII (Eastern Visayas),"Southern Leyte, 2nd District","Yap, Christopher ""Coco""","Yap, Christopher ""Coco""",,,,,,,,,,,
CAR (Cordillera Administrative Region),"Benguet, Lone District","Yap, Eric Go","Yap, Eric Go","Fongwan, Nestor B.","Cosalan, Ronald M.","Cosalan, Ronald M.","Cosalan, Ronald M.","Dangwa, Samuel M.","Dangwa, Samuel M.","Dangwa, Samuel M.","Cosalan, Ronald M.","Cosalan, Ronald M.","Dangwa, Samuel M.",
Region IX (Zamboanga Peninsula),"Zamboanga del Sur, 1st District","Yu, Joseph Kim","Yu, Divina Grace ""Divine"" Cabardo","Yu, Divina Grace C.","Yu, Divina Grace C.","Yu, Victor J.","Yu, Victor J.","Yu, Victor J.","Real, Isidro Jr. E.","Real, Isidro Jr. E.","Urro, Alejandro S.","Urro, Alejandro S.","Urro, Alejandro S.","Real, Isidro Jr. E."
Region IX (Zamboanga Peninsula),"Zamboanga del Sur, 2nd District","Yu, Jeyzel Victoria ","Yu, Jeyzel Victoria ","Babasa, Leonardo Jr. L.","Cerilles, Aurora ""Auring"" Enerio","Cerilles, Aurora ""Auring"" Enerio","Cerilles, Aurora ""Auring"" Enerio","Cerilles, Antonio ""Tony"" Herrera","Cerilles, Antonio ""Tony"" Herrera","San Juan, Filomena Santiago","Cerilles, Aurora ""Auring"" Enerio","Cerilles, Antonio ""Tony"" Herrera","Cerilles, Antonio ""Tony"" Herrera","Cerilles, Antonio ""Tony"" Herrera"
Region VI (Western Visayas),"Negros Occidental, 5th District","Yulo, Emilio Bernardino ""Dino""Liza","Yulo, Emilio Bernardino ""Dino""Liza","Arroyo, Ma. Lourdes T.","Mirasol, Alejandro ""Bebot"" Y.","Mirasol, Alejandro ""Bebot"" Y.","Arroyo, Ignacio Aniceto Jr. ""Iggy"" Tuason; 
Mirasol, Alejandro ""Bebot"" Y.","Arroyo, Ignacio Aniceto Jr. ""Iggy"" Tuason","Arroyo, Ignacio Aniceto Jr. ""Iggy"" Tuason","Lozada, Jose Apolinario Jr. ""Jun"" L.","Lozada, Jose Apolinario Jr. ""Jun"" L.","Yulo, Mariano M.","Yulo, Mariano M.","Yulo, Mariano M."
NCR (National Capital Region),"Taguig City, Lone District","Bocobo, Jorge Daniel Sison ","Zamora, Amparo Maria ""Pammy""","Cayetano, Alan Peter ""Compañero"" S.","Cerafica, Arnel Mendiola","Cerafica, Arnel Mendiola","Cerafica, Arnel Mendiola","Cayetano, Maria Laarni ""Lani"" Lopez",,,,,,
Region XI (Davao Region),"Davao de Oro, 1st District","Zamora, Maria Carmen S.","Zamora, Maria Carmen S.","Zamora, Manuel ""Way Kurat"" E.","Zamora-Apsay, Maria Carmen ""Maricar"" S.","Zamora-Apsay, Maria Carmen ""Maricar"" S.","Zamora-Apsay, Maria Carmen ""Maricar"" S.","Zamora, Manuel ""Way Kurat"" E.","Zamora, Manuel ""Way Kurat"" E.","Zamora, Manuel ""Way Kurat"" E.","Sarmiento, Rogelio M.",,,
NCR (National Capital Region),"San Juan City, Lone District","Zamora, Ysabel Maria ""Bel"" Jorge","Zamora, Ysabel Maria ""Bel"" Jorge","Zamora, Ronaldo ""Ronny"" Bayan","Zamora, Ronaldo ""Ronny"" Bayan","Zamora, Ronaldo ""Ronny"" Bayan","Ejercito, Joseph Victor ""JV"" Gomez","Zamora, Ronaldo ""Ronny"" Bayan","Zamora, Ronaldo ""Ronny"" Bayan","Zamora, Ronaldo ""Ronny"" Bayan","Gonzalez, Jose Mari C.","Zamora, Ronaldo ""Ronny"" Bayan",,
Region X (Northern Mindanao),"Bukidnon, 3rd District","Zubiri, Jose Maria Jr. ""Joe"" Rubin ","Zubiri, Jose Maria Jr. ""Joe"" Rubin ","Zubiri, Manuel Fernandez","Zubiri, Manuel Fernandez","Zubiri, Jose Maria III ""Joey"" Fernandez","Zubiri, Jose Maria III ""Joey"" Fernandez","Zubiri, Jose Maria III ""Joey"" Fernandez","Zubiri, Juan Miguel ""Migz"" Fernandez","Zubiri, Juan Miguel ""Migz"" Fernandez","Zubiri, Juan Miguel ""Migz"" Fernandez","Zubiri, Jose Maria Jr. Rubin","Zubiri, Jose Maria Jr. Rubin","Zubiri, Jose Maria Jr. Rubin"
Region VII (Central Visayas),"Mandaue City, Lone District","Ouna-Dizon, Emmarie ""Lolypop""",,,,,,,,,,,,
Region XII (SOCCSKSARGEN),"South Cotabato, 3rd District","Santos, Ma. Alana Samantha T.",,,,,,,,,,,"Chiongbian, James L.","Chiongbian, James L."
NCR (National Capital Region),"San Juan-Mandaluyong, Lone District",,,,,,,,,,,,"Zamora, Ronaldo ""Ronny"" Bayan","Zamora, Ronaldo ""Ronny"" Bayan"
NCR (National Capital Region),"Marikina City, Lone District",,,,,,,,"De Guzman, Del Reyes","De Guzman, Del Reyes","Candaza, Romeo ""Ome"" Dela Cruz","Candaza, Romeo ""Ome"" Dela Cruz","Candaza, Romeo ""Ome"" Dela Cruz","Angeles, Democlito J."
NCR (National Capital Region),"Malabon-Navotas, Lone District",,,,,,,"Sandoval, Alvin S.; 
Lacson-Noel, Josephine Veronique ""Jaye"" R.","Sandoval, Federico II ""Ricky"" S.","Sandoval, Federico II ""Ricky"" S.","Sandoval, Federico II ""Ricky"" S.","Aquino-Oreta, Maria Teresa ""Tessie""","Aquino-Oreta, Maria Teresa ""Tessie""","Aquino-Oreta, Maria Teresa ""Tessie"""
NCR (National Capital Region),"Valenzuela City, Lone District",,,,,,,,,,"Gunigundo, Magtanggol I Tanjuan","Serapio, Antonio M.","Serapio, Antonio M.","Serapio, Antonio M."
NCR (National Capital Region),"Makati City, Lone District",,,,,,,,,,,"Arroyo, Ceferino Jr. ""Joker"" Paz","Arroyo, Ceferino Jr. ""Joker"" Paz","Puyat-Reyes, Ma. Consuelo ""Baby"" Gil"
NCR (National Capital Region),"Las Piñas-Muntinlupa City, Lone District",,,,,,,,,,,"Manuel Jr. ""Manny"" Bamba Villar","Manuel Jr. ""Manny"" Bamba Villar","Aguilar, Filemon Celestino"
NCR (National Capital Region),"Parañaque City, Lone District",,,,,,,,,"Zialcita, Eduardo C.","Golez, Jose Roilo Solis","Golez, Jose Roilo Solis","Golez, Jose Roilo Solis","Webb, Freddie Nelle"
Region IV-A (CALABARZON),"Antipolo City, Lone District",,,,,,,,,"Sumulong, Victor ""Vic"" R.","Sumulong, Victor ""Vic"" R.",,,
Region V (Bicol Region),"Camarines Norte, Lone District",,,,,,,"Vinzons-Chato, Liwayway P.","Unico, Renato Jr. ""Kuya Jojo"" J.","Unico, Renato Jr. ""Kuya Jojo"" J.","Padilla, Casimero Jr. ""Roy"" Aquino","Pimentel, Emmanuel B.","Pimentel, Emmanuel B.","Unico, Renato Sr. M."
Region VI (Western Visayas),"Aklan, Lone District",,,,"Marquez, Carlito ""Lito"" Samson","Haresco, Teodorico Jr. ""Nonong"" Tumbocon","Miraflores, Florencio ""Joeben"" Tumbocon","Miraflores, Florencio ""Joeben"" Tumbocon","Miraflores, Florencio ""Joeben"" Tumbocon","Calizo-Quimpo, Gabrielle ""Billie"" Venus","Quimpo, Allen Salas","Quimpo, Allen Salas","Quimpo, Allen Salas","Legaspi, Ramon B."
Region VIII (Eastern Visayas),"Southern Leyte, Lone District",,,"Mercado, Roger ""Oging"" Gaviola","Mercado, Roger ""Oging"" Gaviola","Mercado, Damian Gaviola","Mercado, Roger ""Oging"" Gaviola","Mercado, Roger ""Oging"" Gaviola","Mercado, Roger ""Oging"" Gaviola","Saludo, Aniceto Jr. ""Odong"" G.","Saludo, Aniceto Jr. ""Odong"" G.","Mercado, Roger ""Oging"" Gaviola","Mercado, Roger ""Oging"" Gaviola","Mercado, Roger ""Oging"" Gaviola"
Region IX (Zamboanga Peninsula),"Zamboanga City, Lone District",,,,,,,,"Fabian, Enrico Basilio ""Erbie"" Apolinario","Lobregat, Celso Lorenzo","Lobregat, Celso Lorenzo","Lobregat, Maria Clara Lorenzo","Lobregat, Maria Clara Lorenzo","Lobregat, Maria Clara Lorenzo"
Region IX (Zamboanga Peninsula),"Zamboanga del Sur, 3rd District",,,,,,,,,,"Hofer, George T.","Cabilao, Belma A.","Cabilao, Belma A.","Cainglet, Wilfredo G."
Region IX (Zamboanga Peninsula),"Zamboanga Sibugay, Lone District",,,,,,,,"Cabilao, Belma A.","Cabilao, Belma A.",,,,
Region X (Northern Mindanao),"Cagayan de Oro City, Lone District",,,,,,,,"Jaraula, Constantino ""Tinnex"" Galagnara","Jaraula, Constantino ""Tinnex"" Galagnara","Jaraula, Constantino ""Tinnex"" Galagnara","Damasing, Erasmo A.","Damasing, Erasmo A.","Roa, Benedicta ""Liling"" Bacan"
Region XI (Davao Region),"Davao del Norte, 3rd District",,,,,,,,,,,"Del Rosario, Rodolfo Sr. Paguia","Del Rosario, Rodolfo Sr. Paguia","Del Rosario, Rodolfo Sr. Paguia"
Region XI (Davao Region),"Davao del Sur, 1st District",,,,,"Cagas, Mercedes ""Didi"" Chan","Cagas, Marc Douglas IV Chan","Cagas, Marc Douglas IV Chan","Cagas, Douglas ""Dodo"" R.A.","Cagas, Douglas ""Dodo"" R.A.","Cagas, Douglas ""Dodo"" R.A.","Almendras, Alejandro Jr. ""Landring""","Almendras, Alejandro Sr. Durano","Camasura, Juanito Jr. G."
Region XI (Davao Region),"Davao del Sur, 2nd District",,,,,"Bautista, Franklin P.","Bautista, Franklin P.","Bautista, Franklin P.","Bautista, Claude P.","Bautista, Claude P.","Bautista, Franklin P.","Bautista, Benjamin Sr. Velasco","Bautista, Benjamin Sr. Velasco","Bautista, Benjamin Sr. Velasco"
Region XII (SOCCSKSARGEN),"Sultan Kudarat, Lone District",,,,,,,,"Mangudadatu, Suharto ""Teng"" T.","Montilla, Angelo O.","Montilla, Angelo O.","Montilla, Angelo O.","Valdez, Estanislao V.","Valdez, Estanislao V."
CAR (Cordillera Administrative Region),"Kalinga-Apayao, Lone District",,,,,,,,,,,"Bulut, Elias Sr. K.","Bulut, Elias Sr. K.","Claver, William ""Billy"" Funa-ay"
CAR (Cordillera Administrative Region),"Benguet, 1st District",,,,,,,,,,,,,"Aquino, Honorato Y."
CAR (Cordillera Administrative Region),"Benguet, 2nd District",,,,,,,,,,,,,"Dangwa, Samuel M."
BARMM (Bangsamoro Autonomous Region in Muslim Mindanao),"Maguindanao, 1st District",,,"Sinsuat, Datu Roonie Sr. Q.","Sema, Bai Sandra S.A.","Sema, Bai Sandra S.A.","Sema, Bai Sandra S.A.","Dilangalen, Didagen ""Digs"" P.","Dilangalen, Bai Sendig ""Bai Zeny"" G.","Dilangalen, Didagen ""Digs"" P.","Dilangalen, Didagen ""Digs"" P.","Dilangalen, Didagen ""Digs"" P.","Mastura, Michael ""Mike"" Ong","Mastura, Michael ""Mike"" Ong"
BARMM (Bangsamoro Autonomous Region in Muslim Mindanao),"Maguindanao, 2nd District",,,"Mangudadatu, Esmael ""Toto"" Gaguil","Mangudadatu, Zajid ""Dong"" Gaguil","Mangudadatu, Zajid ""Dong"" Gaguil","Datumanong, Simeon Ampatuan","Datumanong, Simeon Ampatuan","Datumanong, Simeon Ampatuan","Matalam, Guimid ""Jimmy"" P.","Datumanong, Simeon Ampatuan","Datumanong, Simeon Ampatuan","Datumanong, Simeon Ampatuan","Matalam, Guimid ""Jimmy"" P."
CARAGA (Caraga Administrative Region),"Agusan del Sur, Lone District",,,,,,,"Plaza, Rodolfo Galido ""Ompong""","Plaza, Rodolfo Galido ""Ompong""","Plaza, Rodolfo Galido ""Ompong""","Bascug, Alex G.","Paredes, Ceferino Jr. Selva","Paredes, Ceferino Jr. Selva","Plaza, Democrito Otaza"
